event_id,timestamp,city,driver_id,rider_id,trip_status,driver_status,pickup_lat,pickup_lon,trip_duration_mins,fare_amount
b606cc0d-8c6c-45d9-8054-3bf71a15b395,2025-04-11T18:27:41.369742,Birmingham,DRV-3169,RID-3039,cancelled,active,51.800856,-2.648354,54,6.46
2e7bf9b1-781f-4178-b0e7-dde867965453,2025-04-11T18:27:41.369763,London,DRV-1934,RID-5421,in_progress,active,52.004478,-0.73763,28,32.63
0322789f-6045-4e6c-ab45-868f6ef1ed54,2025-04-11T18:27:41.369779,Birmingham,DRV-4864,RID-3554,cancelled,active,52.173824,-2.210225,12,12.6
93b0cd66-f9a9-446e-bb0e-340dd15c875a,2025-04-11T18:27:41.369795,Manchester,DRV-9207,RID-9373,in_progress,inactive,52.377753,-0.733966,32,21.76
a0205464-7294-49cc-8a02-d5e957ae9e78,2025-04-11T18:27:41.369810,Birmingham,DRV-8045,RID-9593,completed,inactive,51.729411,-2.993581,50,26.12
c8f46ca9-881a-487f-abf9-1ed9210cf399,2025-04-11T18:27:41.369826,Birmingham,DRV-4680,RID-3981,in_progress,active,53.366127,-0.543603,46,26.13
9aa36b1c-8efe-4ed0-9c25-a96d29ea7766,2025-04-11T18:27:41.369842,London,DRV-4698,RID-4159,completed,inactive,52.619996,-0.805105,47,13.27
e2ca49f3-f94a-44d7-ba92-8e172eb9f90b,2025-04-11T18:27:41.369858,Glasgow,DRV-4191,RID-1263,cancelled,inactive,51.339461,-1.137303,4,37.12
1fa5addd-e9e9-4c71-87b2-8ae1b4721ee7,2025-04-11T18:27:41.369874,London,DRV-1013,RID-1902,in_progress,inactive,52.147304,-1.459385,45,25.0
73dd6062-ded0-4691-b9e4-0d3fe90b2c7e,2025-04-11T18:27:41.369890,Manchester,DRV-1715,RID-7513,in_progress,inactive,52.21468,-2.495975,19,7.45
499a258d-345e-4986-8119-97fe2648bf07,2025-04-11T18:27:41.369907,Manchester,DRV-2467,RID-9953,cancelled,inactive,52.311034,-2.103828,10,19.35
31639792-fab3-4d40-a38d-540373c74fbc,2025-04-11T18:27:41.369925,Manchester,DRV-8401,RID-9671,in_progress,active,51.897314,-1.443668,48,26.6
aa0cc7bb-770c-4970-8c0b-60f401d8b182,2025-04-11T18:27:41.369944,Birmingham,DRV-2115,RID-5872,cancelled,active,52.144188,-1.159183,3,29.92
bb2d971a-385b-45ec-aa6e-7c7064e73d20,2025-04-11T18:27:41.369961,Manchester,DRV-7815,RID-3180,completed,inactive,52.547187,-1.023488,53,18.51
502f4b7e-9c57-4815-b357-79d70b7afc1b,2025-04-11T18:27:41.369977,London,DRV-7858,RID-3120,in_progress,inactive,53.351895,-2.419423,30,35.52
12a4ebf6-d973-407a-a1b6-a4c0f5f4361b,2025-04-11T18:27:41.369994,Leeds,DRV-2466,RID-4143,cancelled,inactive,52.320629,-2.604026,53,18.13
91fe4ebd-d03b-4ddf-9325-f352e09bbec9,2025-04-11T18:27:41.370012,Manchester,DRV-1588,RID-3721,in_progress,inactive,53.356139,-1.926023,49,32.12
fde7dc56-4ab2-43f1-a30b-c096ae5d3277,2025-04-11T18:27:41.370030,Leeds,DRV-6868,RID-6810,completed,inactive,53.52882,-2.259977,35,4.51
20e9ee92-ebbd-425f-a17a-2115fd600abb,2025-04-11T18:27:41.370049,Birmingham,DRV-5805,RID-1898,completed,inactive,51.583797,-2.070204,2,22.03
0c3248dd-7ccd-4a0d-bacd-8084e85c3365,2025-04-11T18:27:41.370069,London,DRV-7263,RID-8509,cancelled,inactive,52.624613,-1.434257,49,3.15
c33e19e0-6077-4efb-86ff-1eefe121f3c4,2025-04-11T18:27:41.370089,Glasgow,DRV-3992,RID-4617,cancelled,active,52.661074,-1.635285,10,39.37
b30e847f-951f-42da-a6f3-c9a512e79015,2025-04-11T18:27:41.370134,Manchester,DRV-6641,RID-2974,in_progress,inactive,52.957302,-2.186253,6,6.54
ddf49578-e775-4a2e-8a0d-cc978366f6fe,2025-04-11T18:27:41.370158,Birmingham,DRV-4886,RID-4883,cancelled,inactive,52.018351,-2.807201,53,8.48
67bc94f7-f567-4478-8acc-94286ef8223c,2025-04-11T18:27:41.370178,Manchester,DRV-8464,RID-2248,completed,inactive,51.307507,-2.323221,52,12.38
d7bd0d14-fc0f-429b-8305-59d628b56472,2025-04-11T18:27:41.370197,Leeds,DRV-2810,RID-6220,cancelled,inactive,51.700555,-1.053189,21,31.61
d3be969b-da2d-41c4-8cfd-9f4f07ee2a7d,2025-04-11T18:27:41.370217,Glasgow,DRV-7770,RID-5115,cancelled,inactive,52.239325,-2.881738,25,20.11
369bf860-7d05-455c-9e2e-119af6ef25dc,2025-04-11T18:27:41.370236,Manchester,DRV-6852,RID-3952,cancelled,inactive,53.54081,-2.151101,2,35.71
b23a6e07-78f1-44c2-838f-50523ab02b90,2025-04-11T18:27:41.370255,Leeds,DRV-6477,RID-5704,completed,inactive,52.420771,-2.473211,43,14.68
9654af11-276d-47be-be51-0195e3cb041e,2025-04-11T18:27:41.370274,Manchester,DRV-9672,RID-7685,completed,inactive,52.851025,-2.557985,7,28.89
f2105184-ae79-4de1-a16d-17f8ba40152f,2025-04-11T18:27:41.370293,London,DRV-9378,RID-2638,cancelled,inactive,52.066035,-2.82747,34,21.8
b9b8b9e4-ff14-4202-90e7-520d84bf2220,2025-04-11T18:27:41.371311,Birmingham,DRV-8786,RID-7329,cancelled,inactive,52.973844,-0.648887,45,36.87
3ddfcdb7-602e-473b-aa9d-1f87edc1f4a5,2025-04-11T18:27:41.371371,Leeds,DRV-9156,RID-2079,completed,inactive,51.926328,-1.8912,60,33.51
6c49daf6-9746-4d6a-b4f1-fc5805e61a4f,2025-04-11T18:27:41.371393,Birmingham,DRV-8957,RID-6763,cancelled,active,52.776428,-2.350506,10,18.06
8304f01a-1e25-4583-922e-9212acce71c0,2025-04-11T18:27:41.371411,Manchester,DRV-5496,RID-9568,in_progress,inactive,51.38211,-2.112368,22,28.3
fbac764b-603b-49d6-bcc2-15a2565f9003,2025-04-11T18:27:41.371430,Birmingham,DRV-8244,RID-6414,in_progress,inactive,51.571934,-2.468777,20,33.64
65dfd30e-e6be-4762-bbcf-fe04255f500f,2025-04-11T18:27:41.371450,Leeds,DRV-8651,RID-9552,completed,active,53.314884,-3.180788,41,14.44
5e3e1b3a-f8db-436b-aff8-3ca51fd9714e,2025-04-11T18:27:41.371469,Manchester,DRV-7302,RID-8458,in_progress,active,53.380461,-1.744736,23,23.99
fcbfc3c9-4f54-454c-ae67-fd2137fb9ec0,2025-04-11T18:27:41.371488,Glasgow,DRV-7602,RID-1129,completed,active,52.54557,-2.381049,26,9.22
99f324db-16b1-4594-9b77-d083ec292a2c,2025-04-11T18:27:41.371509,London,DRV-2532,RID-4013,cancelled,inactive,53.280536,-1.173454,42,22.17
b304bd54-606e-477a-9869-56d09f0365e5,2025-04-11T18:27:41.371529,Glasgow,DRV-1875,RID-8983,cancelled,active,52.773466,-1.046499,30,20.48
bd27de34-027a-4b04-91ea-fca32ef53294,2025-04-11T18:27:41.371549,Leeds,DRV-7247,RID-5871,completed,active,51.808341,-1.654915,8,23.45
5def9600-f1dd-4f1d-bbf2-5aa0bbba1e08,2025-04-11T18:27:41.371570,Leeds,DRV-9753,RID-3775,cancelled,inactive,52.721513,-2.410497,37,34.46
88a7168c-b727-41cf-8525-fa8e42756a69,2025-04-11T18:27:41.371590,Manchester,DRV-7826,RID-6859,completed,inactive,51.414438,-1.50589,6,29.96
5351c6c7-e107-437a-907e-06befb82aa04,2025-04-11T18:27:41.371611,Manchester,DRV-8256,RID-4983,completed,active,51.741791,-2.653127,30,20.84
ae079804-a844-4631-a36d-0310b552a34d,2025-04-11T18:27:41.371646,London,DRV-5016,RID-3931,completed,active,52.442431,-1.66789,8,21.53
7d3991a1-ee5a-403d-9d54-4b657850dd9a,2025-04-11T18:27:41.371669,London,DRV-1054,RID-6431,completed,inactive,52.375117,-0.793068,5,11.91
614bbd7c-01ae-43bb-bdc8-1aa004616965,2025-04-11T18:27:41.371687,Birmingham,DRV-5077,RID-6986,completed,active,52.679471,-2.351919,11,29.87
b2fdd041-edfe-4059-812e-c35bd6a496fe,2025-04-11T18:27:41.371706,Manchester,DRV-1081,RID-9384,cancelled,inactive,53.105827,-1.278541,50,14.06
412dd0c6-bd53-4f01-8cf7-4a39a13602d3,2025-04-11T18:27:41.371726,Leeds,DRV-3291,RID-9015,cancelled,inactive,51.976416,-1.540674,11,9.58
f9072f15-e293-4b5a-8dee-6d8117487493,2025-04-11T18:27:41.371745,London,DRV-5542,RID-6864,completed,active,53.3621,-0.940316,44,33.47
90b69193-e410-4e12-95cc-15f1ad9a7021,2025-04-11T18:27:41.371766,Birmingham,DRV-7222,RID-4021,completed,active,51.652364,-1.833051,52,11.69
d4cad386-98b4-4cca-9a45-21cda116dcd0,2025-04-11T18:27:41.371786,London,DRV-1993,RID-5421,completed,active,52.329201,-2.50527,20,34.99
84cff98d-3f81-4a65-923e-854f8c99ff01,2025-04-11T18:27:41.371806,Birmingham,DRV-6369,RID-2818,completed,inactive,51.3953,-1.533664,39,28.16
58f7cad1-02f4-4252-8461-c5a1769a49f8,2025-04-11T18:27:41.371826,Birmingham,DRV-6588,RID-3845,in_progress,inactive,52.333604,-1.735884,55,10.7
1be62d47-0fdd-462b-b0e2-79aa73ae3638,2025-04-11T18:27:41.371846,Birmingham,DRV-3018,RID-6184,in_progress,active,53.064168,-0.842272,36,31.59
e83eca56-f5ad-43a0-b695-312a7497f239,2025-04-11T18:27:41.371869,Manchester,DRV-1711,RID-9620,completed,inactive,52.282782,-3.094945,45,33.0
d0aa73b6-0ad8-4034-af3d-444d7ed04f41,2025-04-11T18:27:41.371890,Birmingham,DRV-4796,RID-2071,in_progress,active,52.162891,-1.199392,37,7.87
1a0c8609-16b7-4a79-b93f-cbecd6b7ff68,2025-04-11T18:27:41.371912,Leeds,DRV-8782,RID-9322,cancelled,active,51.894864,-0.866821,4,5.7
6c1699ba-5f7c-449a-8a60-0ade49ce2f6d,2025-04-11T18:27:41.371932,Glasgow,DRV-5895,RID-4395,completed,inactive,51.519362,-2.044215,26,29.86
8f9151b6-f0af-429a-b9a1-d71a15c64d3b,2025-04-11T18:27:41.371953,Manchester,DRV-3322,RID-3381,cancelled,inactive,51.525311,-2.693147,7,10.23
c1aeb13c-d667-4d4a-b87d-8ee11ad4a816,2025-04-11T18:27:41.371974,Birmingham,DRV-6344,RID-3423,completed,inactive,51.699757,-1.973335,45,39.62
5a8d48ad-2983-4092-bf6a-323e4633fb89,2025-04-11T18:27:41.371996,Glasgow,DRV-9572,RID-7324,completed,inactive,53.499721,-1.534913,28,28.64
76594eed-f1e1-40d8-82cf-bab0d078ccf7,2025-04-11T18:27:41.372014,London,DRV-6234,RID-2283,completed,active,52.518001,-1.284174,11,3.84
194d163d-76f2-46a9-b3de-a52af3c9a1a7,2025-04-11T18:27:41.372035,Glasgow,DRV-1677,RID-4023,completed,active,51.617019,-3.083244,33,6.83
67e5ded5-b84f-4483-a67f-a64f8c55e6a3,2025-04-11T18:27:41.372056,Leeds,DRV-1117,RID-8399,cancelled,inactive,51.872627,-1.038662,52,38.23
8e170029-19ca-4c07-8382-4c909b66a1d1,2025-04-11T18:27:41.372077,London,DRV-2907,RID-5600,in_progress,active,51.700112,-2.596137,20,3.09
ab4e7ab7-aa93-49c9-b13f-0784ccb9ea20,2025-04-11T18:27:41.372127,Leeds,DRV-7958,RID-5360,in_progress,inactive,53.491877,-2.241184,14,32.4
c704f84d-7c50-41ad-86dd-e3b6bddce456,2025-04-11T18:27:41.372149,Birmingham,DRV-3438,RID-3822,completed,active,52.22303,-2.517843,53,6.05
fab206a7-2781-46dc-9529-99e55311cf8e,2025-04-11T18:27:41.372171,Birmingham,DRV-4574,RID-4404,cancelled,inactive,51.830086,-2.933192,29,23.1
42ee8435-3220-40bf-a18e-8c8d196e87a8,2025-04-11T18:27:41.372190,Leeds,DRV-3205,RID-5489,in_progress,active,53.102152,-2.280146,57,11.39
bdca4410-702b-4a09-af94-cbc7adb27bba,2025-04-11T18:27:41.372210,Manchester,DRV-4433,RID-7289,in_progress,active,51.56426,-2.399583,23,12.78
df8df1ed-3bb2-42f0-bb90-aea0c1b2a948,2025-04-11T18:27:41.372232,London,DRV-2339,RID-1573,cancelled,active,52.999537,-1.542144,4,24.35
eca66a00-62f1-4e69-9e14-af0f31b815ac,2025-04-11T18:27:41.372255,London,DRV-4491,RID-2715,in_progress,inactive,52.016085,-2.828714,17,18.21
7761a936-175f-48e7-8a62-987ad6278fdc,2025-04-11T18:27:41.372276,Birmingham,DRV-1656,RID-1575,in_progress,active,51.710578,-2.559893,5,6.2
96da1f21-c1c3-4e37-b2da-57a5394a442b,2025-04-11T18:27:41.373383,Birmingham,DRV-2163,RID-1673,completed,active,52.455203,-0.515158,18,14.27
f299bc35-5710-4c1c-b31d-5cc07cd78603,2025-04-11T18:27:41.373402,London,DRV-5091,RID-1038,cancelled,inactive,53.530433,-2.354285,29,30.52
b8eee41c-116d-40f4-a1be-c141a64862d4,2025-04-11T18:27:41.373414,Birmingham,DRV-3594,RID-5661,in_progress,inactive,53.195998,-2.742196,23,26.17
31831666-3eec-4e56-b081-0d8bbf8ac4cb,2025-04-11T18:27:41.373446,Leeds,DRV-7641,RID-3079,completed,inactive,52.096566,-2.483754,36,37.9
56402bd8-ba86-4084-b39c-b54544df77cd,2025-04-11T18:27:41.373460,Manchester,DRV-6538,RID-6569,in_progress,inactive,52.105837,-1.973115,23,29.05
e153e8cc-9967-42a9-b41e-ed6f0ed8aa5c,2025-04-11T18:27:41.373471,London,DRV-6706,RID-2541,in_progress,inactive,52.561244,-1.579394,37,33.51
17538723-3f9f-41a8-b9ab-70c73560704b,2025-04-11T18:27:41.373482,Leeds,DRV-3621,RID-5329,in_progress,active,53.23605,-1.821892,34,30.55
90b1ed9e-5a9d-4b49-8130-64de695a4b73,2025-04-11T18:27:41.373492,Glasgow,DRV-8429,RID-1166,cancelled,inactive,52.553729,-1.015723,59,9.56
04727948-826d-41b3-aa62-edc7f501290b,2025-04-11T18:27:41.373503,Glasgow,DRV-5646,RID-7519,completed,inactive,52.379329,-0.505069,16,29.45
e376bbf4-41ef-4be0-a114-b4798d86b80c,2025-04-11T18:27:41.373514,Birmingham,DRV-1808,RID-3694,completed,inactive,52.164364,-3.109014,51,37.6
f7ab7325-238e-4d88-a6b7-5ffa5d8c016c,2025-04-11T18:27:41.373524,Manchester,DRV-7145,RID-8808,cancelled,active,53.489728,-3.154314,34,30.55
5f2b08dc-663c-4401-ab11-4bdbaa27bb20,2025-04-11T18:27:41.373584,Birmingham,DRV-9416,RID-4523,cancelled,active,52.986959,-1.421112,45,13.41
bacbd122-77a6-4819-a92f-219948b0bfae,2025-04-11T18:27:41.373596,Birmingham,DRV-7312,RID-6901,cancelled,active,53.435613,-1.090366,44,4.27
3bd5e7b8-b54c-4ea2-b236-92a4fe11eeee,2025-04-11T18:27:41.373607,London,DRV-7852,RID-6093,in_progress,inactive,51.516024,-1.196173,10,22.91
ac9a021a-5b7f-46a4-9e92-202433bf6fa9,2025-04-11T18:27:41.390903,Glasgow,DRV-1399,RID-4854,in_progress,inactive,51.534254,-2.2447,17,9.98
55290b01-7af6-4423-badf-1f771b862084,2025-04-11T18:27:41.390922,Birmingham,DRV-2195,RID-8957,in_progress,inactive,52.453406,-2.525328,29,5.86
af505f67-eed6-4189-b53c-b04b1309a8f4,2025-04-11T18:27:41.390939,Birmingham,DRV-6534,RID-6839,cancelled,active,53.184357,-1.044403,4,15.43
44f7d1fe-15d3-4d23-a54d-94589d2ed595,2025-04-11T18:27:41.391447,Manchester,DRV-3177,RID-4174,completed,active,52.858933,-2.690389,3,31.89
174ef8db-6c2d-4c5c-8a73-e1f26fffd5b1,2025-04-11T18:27:41.391469,London,DRV-5133,RID-8184,completed,active,53.056237,-1.988308,10,4.42
a60d2435-cb37-490a-9edf-a85cb42755ad,2025-04-11T18:27:41.391486,Manchester,DRV-9913,RID-3728,completed,active,52.778421,-2.693313,41,27.18
e14bcab7-d794-4b2b-9480-fd8e52dad049,2025-04-11T18:27:41.391502,Glasgow,DRV-4573,RID-3589,in_progress,active,52.034674,-3.196402,6,23.09
c19a2756-62c6-4b33-821f-d3092a79181e,2025-04-11T18:27:41.392652,Manchester,DRV-6332,RID-9094,cancelled,active,52.158088,-1.524547,26,16.39
5f3564ee-975c-44ba-80b8-6e87f50e23d1,2025-04-11T18:27:41.392679,Glasgow,DRV-5543,RID-1877,cancelled,inactive,53.105018,-1.988585,33,13.41
a89ed40b-a5a1-442a-b1ce-7b2e18d7b04b,2025-04-11T18:27:41.392698,Glasgow,DRV-4091,RID-1316,completed,inactive,51.857922,-2.970613,12,15.8
9669cb68-0325-4b9c-932b-683fb180a74b,2025-04-11T18:27:41.392750,Manchester,DRV-4227,RID-5023,in_progress,inactive,51.476771,-1.638222,49,15.37
e1117173-2518-468e-ad50-bd87cce88b70,2025-04-11T18:27:41.392770,Birmingham,DRV-8533,RID-4030,completed,inactive,52.346526,-1.642826,13,36.99
717b4a1e-aad8-4321-a02e-dfd81ac8645d,2025-04-11T18:27:41.392788,Birmingham,DRV-1572,RID-2229,in_progress,inactive,53.282583,-2.472375,29,26.24
da86afa1-412e-4a57-ac31-44f9edfa5d4a,2025-04-11T18:27:41.392806,London,DRV-3064,RID-2121,completed,inactive,53.461399,-2.401088,50,19.33
9858f77d-d27f-41ff-a8f6-8fc6111ae4e0,2025-04-11T18:27:41.392825,Manchester,DRV-9065,RID-3855,cancelled,inactive,53.370901,-1.862633,35,3.35
e080f5b3-52d8-48c7-a6ca-dc329371e021,2025-04-11T18:27:41.392842,London,DRV-2440,RID-5810,cancelled,active,53.494657,-1.109547,48,39.77
96ee4e52-141a-4561-b0a0-67975c7848e0,2025-04-11T18:27:41.392861,Glasgow,DRV-1299,RID-4345,completed,inactive,51.403662,-2.368007,26,16.08
9182d096-a565-4b8c-938a-7474f673c46f,2025-04-11T18:27:41.392879,Glasgow,DRV-3516,RID-7583,in_progress,active,52.463493,-2.709414,15,4.06
2b8dac58-6df6-4d89-99cf-acc48c9ec549,2025-04-11T18:27:41.392898,Leeds,DRV-4857,RID-8335,cancelled,active,52.4221,-1.319139,5,29.7
4dd6d8fa-dcdd-4318-96b3-bc975565a592,2025-04-11T18:27:41.392916,Manchester,DRV-3618,RID-4766,in_progress,inactive,53.468251,-2.59663,43,7.33
7b8e123a-12ce-4fd8-be76-31c4d0301443,2025-04-11T18:27:41.392935,Birmingham,DRV-9484,RID-4629,in_progress,active,53.503804,-0.653385,35,8.63
8854d669-ecee-4edb-9242-503959a1bf95,2025-04-11T18:27:41.392953,Glasgow,DRV-9990,RID-1963,completed,active,52.927426,-2.734129,32,32.91
ece69a40-5a69-4bd4-9e8e-cb109f51b09b,2025-04-11T18:27:41.392971,Birmingham,DRV-9430,RID-7102,cancelled,inactive,53.039054,-2.326819,5,37.84
291d2875-7800-4623-b156-585c95529d14,2025-04-11T18:27:41.392990,Manchester,DRV-2625,RID-1873,in_progress,active,53.451701,-2.572091,3,32.6
da8aefb9-527f-47a5-b014-16786f1f643b,2025-04-11T18:27:41.393009,Manchester,DRV-8150,RID-6853,completed,inactive,51.688805,-1.892644,46,35.92
f731ff2f-57a7-471c-a826-393e4572fcca,2025-04-11T18:27:41.393027,Manchester,DRV-8594,RID-3964,cancelled,inactive,52.768553,-0.951584,22,38.8
94ada1c8-95f5-4c13-9991-fff4dc35d618,2025-04-11T18:27:41.393045,Manchester,DRV-8747,RID-9878,cancelled,active,53.003914,-0.627259,58,10.4
6829f24a-e1cb-4c18-ae90-771b3bfde213,2025-04-11T18:27:41.393713,Birmingham,DRV-3380,RID-4400,completed,active,51.961866,-2.361236,50,3.46
2f38990c-90c6-487c-8f7b-2874cb7d3140,2025-04-11T18:27:41.393753,London,DRV-2683,RID-4013,in_progress,inactive,53.411744,-1.144195,26,23.58
33f7e75e-7981-402b-8d15-b659a6d4d35a,2025-04-11T18:27:41.393773,Leeds,DRV-5107,RID-6058,cancelled,inactive,51.977584,-3.017006,56,32.11
79cde647-84b7-49a1-b981-26ea4f779ec2,2025-04-11T18:27:41.394165,London,DRV-8262,RID-1758,cancelled,inactive,52.669756,-1.949862,52,30.27
91b44b42-6622-4b24-b790-ac733c9f2534,2025-04-11T18:27:41.394269,Manchester,DRV-6832,RID-2624,in_progress,inactive,51.95373,-2.899701,17,37.93
6c60a3fd-c3ee-44c7-a0ec-793e6c1bf8fe,2025-04-11T18:27:41.394291,Manchester,DRV-4631,RID-3739,in_progress,active,52.073041,-2.370309,34,6.92
82692ca0-bb28-4b58-85df-32e7aaca6170,2025-04-11T18:27:41.394339,Glasgow,DRV-2074,RID-6193,cancelled,active,53.12879,-1.729779,38,30.27
7649e5c1-12f2-49c2-af0f-eaa8b6782d8f,2025-04-11T18:27:41.394360,Leeds,DRV-6649,RID-4717,completed,active,52.614667,-0.912484,2,32.23
855aaeb6-855b-4a39-a172-39f9d1fe74f1,2025-04-11T18:27:41.394380,Manchester,DRV-6355,RID-8992,cancelled,active,51.797866,-1.854687,37,36.79
e1f860b7-ac82-42f5-a798-efa1e42ab563,2025-04-11T18:27:41.394397,Leeds,DRV-6215,RID-1986,in_progress,inactive,51.333939,-1.379035,17,19.02
1d2d56c3-0a6d-42ab-bed2-a6334342c0de,2025-04-11T18:27:41.394415,Glasgow,DRV-6593,RID-6184,in_progress,active,51.875635,-0.626385,14,33.92
4feab0c8-7467-4916-b177-a6ee49af19e8,2025-04-11T18:27:41.395446,Glasgow,DRV-7456,RID-7888,cancelled,inactive,53.250345,-2.445163,39,4.91
f93735d3-125b-4619-9641-473fbd837eb8,2025-04-11T18:27:41.395488,Glasgow,DRV-2546,RID-4292,completed,inactive,52.832223,-2.323501,20,7.64
08a45fb4-1b63-4dde-a40e-0b4a05f69004,2025-04-11T18:27:41.395511,Birmingham,DRV-3406,RID-5200,cancelled,active,53.024196,-1.765381,24,22.14
619c68e7-50bf-47a4-ad2e-1886bc6c18be,2025-04-11T18:27:41.395534,Glasgow,DRV-8026,RID-9058,in_progress,inactive,52.662136,-2.422869,16,5.81
491f09bd-116d-42d1-866b-c50df2e3a4e8,2025-04-11T18:27:41.395561,London,DRV-6572,RID-9480,in_progress,active,52.610595,-2.222611,57,37.61
80f2d1fd-8a38-48ba-98fe-0cc50fb53408,2025-04-11T18:27:41.395579,Leeds,DRV-3320,RID-2830,cancelled,inactive,53.121883,-1.625591,30,37.22
fef774ed-2bc2-4f23-ae2e-76f6eb59d9ee,2025-04-11T18:27:41.395596,London,DRV-1568,RID-4468,cancelled,inactive,52.661547,-1.341024,13,31.54
853f15f5-dfc7-4e4c-994c-f8fe32451e56,2025-04-11T18:27:41.395614,Birmingham,DRV-3229,RID-5859,cancelled,active,52.377608,-2.698659,55,18.48
c4f5fd2d-4b78-46dd-8c7c-a9184ce38e90,2025-04-11T18:27:41.395632,Glasgow,DRV-2001,RID-7586,in_progress,inactive,53.25844,-1.939985,20,25.99
7148465e-1098-497e-a2dc-349029c8eab3,2025-04-11T18:27:41.395650,London,DRV-7440,RID-8420,cancelled,inactive,52.190774,-1.714974,59,25.8
d214e704-55bf-4aa3-9ff3-db8b0d67eacd,2025-04-11T18:27:41.395671,Manchester,DRV-1319,RID-3556,cancelled,active,52.731468,-1.079391,24,26.6
6ae58f9d-f157-4392-bdda-a32a586b980e,2025-04-11T18:27:41.395690,Glasgow,DRV-2595,RID-9797,in_progress,inactive,52.329079,-2.617329,49,23.87
1bd54010-3b5a-4213-b105-72c01afb386e,2025-04-11T18:27:41.395708,Manchester,DRV-8872,RID-4581,in_progress,active,53.179762,-1.55083,37,38.24
f3b43486-374e-4bd3-b98e-c198fa62b5cf,2025-04-11T18:27:41.395727,Manchester,DRV-5945,RID-3271,in_progress,active,51.394965,-0.56177,43,24.94
2baa2683-1e2d-4fc2-a9aa-9a5fe2e95ff6,2025-04-11T18:27:41.395746,Manchester,DRV-9872,RID-8357,cancelled,active,52.317602,-1.156351,46,7.44
af316e67-6d03-44ae-bbae-ee092102e84b,2025-04-11T18:27:41.395764,Birmingham,DRV-7526,RID-6562,completed,active,51.842331,-2.290603,32,31.11
4e74e4c5-88c0-4392-a6f6-c29700aa2cbb,2025-04-11T18:27:41.395797,Birmingham,DRV-1471,RID-1352,completed,inactive,51.350352,-2.593009,33,6.83
fd273119-d9d2-4092-81b4-95c2bfe2de2a,2025-04-11T18:27:41.395813,London,DRV-1308,RID-2645,cancelled,active,53.437998,-1.980088,35,22.63
14a792f6-6c19-4d11-be44-7b5670d7aad0,2025-04-11T18:27:41.395824,Leeds,DRV-1619,RID-7587,cancelled,active,52.374438,-2.233777,24,20.84
257f468f-f267-4d37-b4f6-d8d1703af95e,2025-04-11T18:27:41.395835,Leeds,DRV-1339,RID-8914,in_progress,inactive,53.457395,-1.772863,44,6.68
0bba6b5c-777a-4112-9f98-6e788e59840c,2025-04-11T18:27:41.395845,Leeds,DRV-2399,RID-8873,in_progress,active,53.328008,-1.22782,21,20.12
7a75e4bc-2ca3-4b59-bf67-24eb0561acdb,2025-04-11T18:27:41.395855,Manchester,DRV-9843,RID-6987,cancelled,inactive,52.411133,-2.958154,51,9.07
2389c8e1-0306-4c32-aa4f-5927c9dbfe71,2025-04-11T18:27:41.395866,Glasgow,DRV-1382,RID-7853,cancelled,inactive,52.636895,-1.732334,39,22.86
70f8094a-5a92-4618-b4cf-cc0b59201d1a,2025-04-11T18:27:41.395875,Manchester,DRV-6445,RID-4858,in_progress,active,51.913153,-2.316402,54,23.66
a99ed2a7-0081-4b41-90dd-dda33936a541,2025-04-11T18:27:41.395885,Birmingham,DRV-2542,RID-9469,in_progress,inactive,52.548563,-1.0307,49,23.01
8919a4cc-4611-49ab-8815-f14ffed48493,2025-04-11T18:27:41.395895,London,DRV-5922,RID-1851,in_progress,active,53.199029,-2.875399,44,35.08
f8ff9788-eb71-46d3-9305-2706764b6791,2025-04-11T18:27:41.395905,Leeds,DRV-5085,RID-3144,in_progress,active,53.452902,-2.525107,50,12.18
35e2f5fd-9ec2-41e1-a423-74c34fcc4183,2025-04-11T18:27:41.395915,London,DRV-9029,RID-5140,completed,active,51.35392,-2.861131,51,26.24
750d834c-85e1-4031-b120-8b371aefa523,2025-04-11T18:27:41.395927,Leeds,DRV-2274,RID-5400,in_progress,active,52.934868,-1.906915,45,4.66
e45ea884-69fd-4d6d-bb96-24eff347a122,2025-04-11T18:27:41.395937,Glasgow,DRV-9824,RID-1996,cancelled,inactive,51.382859,-2.117555,4,38.91
e57ea766-b82e-47db-b2ea-effc77584eea,2025-04-11T18:27:41.395947,Leeds,DRV-2480,RID-7597,in_progress,inactive,53.405759,-1.599661,25,5.96
0ccc48a9-7521-4bd2-8bc5-1e37b3d675ce,2025-04-11T18:27:41.395958,Leeds,DRV-7855,RID-7956,in_progress,active,51.875937,-3.179237,52,27.96
e647ab0a-54e0-4e0f-b5d1-892d00f56c96,2025-04-11T18:27:41.395968,Glasgow,DRV-3372,RID-7797,cancelled,active,53.129484,-2.649959,24,38.11
2a7d1012-c170-44f0-9754-3f403c8eacd1,2025-04-11T18:27:41.395978,Birmingham,DRV-7002,RID-4081,completed,active,52.128483,-1.420938,23,36.81
5214a722-21fc-4cb8-b884-94547b815bfe,2025-04-11T18:27:41.395988,London,DRV-8776,RID-8112,in_progress,active,53.220092,-1.615096,54,18.98
eb544950-61b2-46ef-a3b2-308393ea1d54,2025-04-11T18:27:41.395997,Birmingham,DRV-7402,RID-1678,in_progress,active,51.496195,-1.22314,59,14.31
