event_id,timestamp,city,driver_id,rider_id,trip_status,fare_amount
2bcda124-1140-41e8-ac6e-e79a32db57e5,2025-04-11T00:28:00,London,DRV-8222,RID-2700,in_progress,23.56
02c21317-99a2-47fd-8b25-85b641b5eb78,2025-04-11T00:09:00,London,DRV-9680,RID-1015,cancelled,18.26
5d1ac0b8-8b8b-421a-9647-aab2294fda2d,2025-04-11T00:37:00,Leeds,DRV-8027,RID-8616,completed,8.24
40f7107e-cf81-473e-8c8d-4853d0bde8cb,2025-04-11T00:31:00,London,DRV-2023,RID-2313,completed,11.0
ff8eec69-7871-49f5-86a5-fea34e3253b7,2025-04-11T00:35:00,Manchester,DRV-3005,RID-2337,cancelled,36.27
bd4b54bb-4413-4cd7-a5bb-3a425540afa2,2025-04-11T00:19:00,London,DRV-9374,RID-6625,in_progress,36.53
f0fbcd4a-50aa-45f7-aeae-ece2310e1d62,2025-04-11T00:25:00,London,DRV-2711,RID-8410,cancelled,18.71
2fa09daa-ac4a-4308-92d7-71a514fcdb08,2025-04-11T00:18:00,Leeds,DRV-7685,RID-7952,cancelled,33.19
34dd1b3a-8f24-4968-9950-b4bcd35ef851,2025-04-11T00:18:00,Leeds,DRV-2694,RID-3244,cancelled,19.0
1c1870e9-b147-42a3-92fb-eefca4707439,2025-04-11T00:23:00,Leeds,DRV-5345,RID-8557,cancelled,28.25
86d148b8-903b-4fd8-8632-20228097d27c,2025-04-11T00:20:00,London,DRV-8145,RID-3959,completed,26.11
9519ec7d-2026-44ae-8447-9c030b99846a,2025-04-11T00:21:00,Manchester,DRV-7687,RID-4246,cancelled,37.15
783f9a66-a731-475d-a339-994f377ba097,2025-04-11T00:42:00,Manchester,DRV-3118,RID-7981,cancelled,23.05
a2679c30-f2c7-4682-9c7c-140317927f3b,2025-04-11T00:22:00,London,DRV-6896,RID-7328,cancelled,30.26
6541c4a7-dcd7-43f3-a119-b89aeff15a34,2025-04-11T00:33:00,London,DRV-1577,RID-7713,cancelled,25.89
6106edb7-287b-4680-bbb8-3f6785673ea6,2025-04-11T00:14:00,Leeds,DRV-6574,RID-2833,cancelled,3.23
1714cdc5-075d-481f-b00c-e9f6c75ded10,2025-04-11T00:19:00,Leeds,DRV-4515,RID-2527,completed,4.84
bf8cba93-9c9a-441e-a5dc-3884980ea709,2025-04-11T00:55:00,Leeds,DRV-1002,RID-2006,cancelled,24.84
aaf5ded7-8e15-4253-975b-4ace958bfdf4,2025-04-11T00:59:00,London,DRV-6470,RID-1320,in_progress,24.9
f11f2016-0449-43b8-a26a-de0721780943,2025-04-11T00:49:00,Manchester,DRV-9154,RID-5767,in_progress,15.11
2008b8ba-213f-433f-833b-ca7d6c4926f7,2025-04-11T00:59:00,Manchester,DRV-3688,RID-5573,in_progress,11.67
fef0482c-8f02-4690-bb91-3b90548a2b58,2025-04-11T00:16:00,Manchester,DRV-2927,RID-3612,completed,8.46
82067de7-f93e-4b22-86e2-da456b1bb3b5,2025-04-11T00:27:00,London,DRV-9580,RID-2908,in_progress,22.57
26a4330d-000c-4944-80bb-f546fbf9f313,2025-04-11T00:46:00,Leeds,DRV-2060,RID-5526,cancelled,8.67
cbb21dde-b846-42be-a053-f0a5f2814313,2025-04-11T00:28:00,London,DRV-9115,RID-1217,in_progress,20.56
2cc20554-41ce-4160-8f8b-ca130130c5f0,2025-04-11T00:32:00,London,DRV-3648,RID-9795,completed,38.68
c744e87a-3c86-4426-bd12-6c41cdd998a1,2025-04-11T00:42:00,Manchester,DRV-8192,RID-5948,cancelled,5.48
82a8eea6-b0b6-40ba-9bdc-f53a4574f650,2025-04-11T00:57:00,Leeds,DRV-8262,RID-5330,completed,30.48
8849d936-c651-4d4a-b63f-bbe194c44383,2025-04-11T00:38:00,Manchester,DRV-8337,RID-8514,completed,26.17
c5d47605-79a6-4d07-a70c-0c051be1affa,2025-04-11T00:41:00,London,DRV-5876,RID-7343,completed,14.91
5c8fc113-4295-4d03-b98a-93c1997e863c,2025-04-11T00:52:00,London,DRV-1394,RID-3683,completed,10.16
303b1201-7569-4c3b-884f-022c6feb3b40,2025-04-11T00:05:00,Leeds,DRV-9899,RID-1823,completed,36.84
bf3039af-7a8b-4978-8e68-9e98672a942c,2025-04-11T00:56:00,Manchester,DRV-2439,RID-6821,in_progress,17.95
dad865b3-2bdc-44a6-8062-e942bfb35d00,2025-04-11T00:24:00,Manchester,DRV-1958,RID-8399,cancelled,38.85
c1a2e098-55c4-4006-a414-8832d3b90eca,2025-04-11T00:31:00,Manchester,DRV-9648,RID-8915,completed,17.58
bb99b501-6ccf-47a2-92b8-11cac326b3ba,2025-04-11T00:13:00,Manchester,DRV-8935,RID-5863,cancelled,25.73
eebaaaf0-bf6c-4fec-8352-e8f808049561,2025-04-11T00:46:00,London,DRV-1870,RID-9134,in_progress,27.65
6f44859b-e01e-4da1-84f9-114e73cedd59,2025-04-11T03:38:00,London,DRV-4956,RID-2954,completed,8.92
f1e53a64-a338-4d84-8793-01d25774879b,2025-04-11T03:18:00,London,DRV-3435,RID-7649,cancelled,12.72
bad90672-00b0-4535-acca-1384374797dd,2025-04-11T03:48:00,Leeds,DRV-8619,RID-1746,cancelled,4.86
2c7892ad-e781-4d8c-a255-ed03465eb5f8,2025-04-11T03:21:00,London,DRV-7743,RID-4852,completed,26.82
9a665a20-0885-447e-812c-bb6becec86ac,2025-04-11T03:10:00,Leeds,DRV-5786,RID-6796,cancelled,22.33
23a322d4-3907-415d-9990-3edd4f5afec0,2025-04-11T03:02:00,Leeds,DRV-6916,RID-7943,in_progress,28.62
7ff84c98-ae51-4bb0-b7ce-97e7ac830373,2025-04-11T03:20:00,London,DRV-7927,RID-2681,in_progress,39.03
e32c2e8c-91da-45c4-b60c-4e02db33a62b,2025-04-11T03:46:00,Leeds,DRV-1560,RID-7159,in_progress,39.79
6e4a224d-6c1e-4caa-bf41-aa6bc791a638,2025-04-11T03:04:00,London,DRV-9652,RID-3626,cancelled,8.56
27bc5d76-b3df-49c9-9cc3-f678cb86e5a5,2025-04-11T03:12:00,Manchester,DRV-2750,RID-7725,in_progress,3.75
eaa57bb6-a5a2-4372-8e08-72a328e47349,2025-04-11T03:48:00,Manchester,DRV-4301,RID-2134,in_progress,18.79
d31a61ca-4908-4486-9ea4-7101c14aed5d,2025-04-11T03:21:00,Manchester,DRV-6303,RID-6719,in_progress,12.12
be9bfcca-60a7-48ef-a4ff-724789be0cb0,2025-04-11T03:02:00,Manchester,DRV-4290,RID-5280,completed,8.57
58bccbc1-a629-4301-9a1f-7b160a545be9,2025-04-11T03:15:00,Manchester,DRV-5094,RID-1453,cancelled,36.25
7ae5af2c-4669-426c-98f9-527d0e2b4f12,2025-04-11T03:27:00,Manchester,DRV-8411,RID-1916,cancelled,35.11
0d2038bc-3c7b-451f-8ca6-0d5ee4ea1b28,2025-04-11T03:10:00,Manchester,DRV-9899,RID-8718,in_progress,13.62
32cd2410-52be-4f47-9d75-66c4422effdf,2025-04-11T03:34:00,Leeds,DRV-7333,RID-6367,completed,22.68
6a7e3864-f296-40d1-9368-0edb7f9d32cb,2025-04-11T03:37:00,Manchester,DRV-1088,RID-3720,in_progress,11.32
b1912579-831b-4a5d-8da8-8a4a46825d00,2025-04-11T03:10:00,Leeds,DRV-1308,RID-4787,cancelled,16.21
de18e998-72fc-45bc-b1fd-cac2330fcd9a,2025-04-11T03:04:00,Leeds,DRV-5363,RID-1034,cancelled,19.68
9585370f-ed17-423b-b5d2-e2eab31662d0,2025-04-11T03:39:00,Manchester,DRV-2720,RID-1379,completed,14.3
ad4c100b-9ebc-4d6d-ba88-1d59175a3968,2025-04-11T03:17:00,Leeds,DRV-6755,RID-9935,cancelled,4.23
cf463deb-e8ca-4d9a-8459-3c9655259f2a,2025-04-11T03:12:00,Leeds,DRV-9930,RID-2012,completed,11.86
208787c0-d8a3-4058-a4c7-967e11475b7a,2025-04-11T03:45:00,Manchester,DRV-6995,RID-2636,cancelled,38.63
a540935e-0ea7-40d1-bdea-9d99aabd53f2,2025-04-11T03:21:00,London,DRV-1790,RID-1141,completed,23.65
78839c84-05b8-40b0-91f7-976ce5c384c2,2025-04-11T03:57:00,Manchester,DRV-9038,RID-4121,completed,26.14
73f4bf29-c956-41b6-92fe-2eb39b1d0b36,2025-04-11T03:39:00,London,DRV-4834,RID-7037,completed,9.37
10aff5cf-b1dc-4b2c-9d5c-ded0e9524bbb,2025-04-11T03:58:00,London,DRV-2789,RID-8749,completed,16.4
43b2d224-a4b8-4214-abb0-8b7c43aeae75,2025-04-11T03:36:00,Leeds,DRV-1908,RID-8129,in_progress,22.61
693ce2c3-2ba0-4215-838b-43fd208e1687,2025-04-11T03:28:00,Leeds,DRV-1940,RID-7678,in_progress,13.91
cb5dddfb-b1e4-4b72-8167-625264d244e4,2025-04-11T03:08:00,Manchester,DRV-1497,RID-7332,completed,13.56
e54e7e7c-48a8-48f9-b91c-1d16b66fff2e,2025-04-11T03:06:00,Manchester,DRV-5964,RID-8787,completed,31.45
b9643eb2-3ab7-41f7-b55c-5d229a12f92a,2025-04-11T03:03:00,Manchester,DRV-5195,RID-5014,cancelled,7.12
cb8d4bcb-ec98-46d1-8acb-1ec1ccc1a496,2025-04-11T03:24:00,Manchester,DRV-3809,RID-8166,completed,39.58
2fed7855-14ad-484a-9a6e-d94f02578d55,2025-04-11T03:09:00,London,DRV-5277,RID-7396,completed,13.12
1877a132-3e76-40b5-8db5-7c9ccf78861b,2025-04-11T03:02:00,London,DRV-1750,RID-2094,cancelled,9.33
c8c552b2-1796-461f-9386-9affdd500502,2025-04-11T03:29:00,Manchester,DRV-5857,RID-9455,completed,29.71
970f3e66-1a14-4b76-be72-6611f91d8579,2025-04-11T03:36:00,London,DRV-3238,RID-4096,cancelled,23.44
90962db7-46ee-4102-91c3-3e47d6ec7ded,2025-04-11T03:50:00,Manchester,DRV-6899,RID-5206,in_progress,26.55
1dd04a5c-856b-428e-aca6-09a9bb8068e1,2025-04-11T03:35:00,London,DRV-6728,RID-3218,in_progress,35.02
b441b9db-7933-48e9-99cf-45318259fd01,2025-04-11T03:52:00,Manchester,DRV-5237,RID-5561,completed,36.35
4a429da9-2b52-4f5e-b162-9537e2ddd6d0,2025-04-11T03:59:00,Leeds,DRV-2238,RID-6786,completed,32.61
3497991e-49ce-4aba-9806-2fb9ac594ee8,2025-04-11T03:51:00,Leeds,DRV-8838,RID-8120,in_progress,29.62
fb870661-cb9a-4a2b-8cd7-8c2907bdb7fc,2025-04-11T03:03:00,Manchester,DRV-3812,RID-8154,in_progress,24.97
def74b72-fda0-42b5-aa73-d02c113c56b8,2025-04-11T03:06:00,Leeds,DRV-7553,RID-9742,in_progress,19.04
e8f0a32a-086a-4f19-a306-4871650c931f,2025-04-11T03:10:00,Leeds,DRV-8907,RID-3202,completed,5.38
ba20877f-5106-4add-a0a3-4aa6c88817c3,2025-04-11T03:56:00,Leeds,DRV-8726,RID-4285,completed,28.3
b559bb0c-c2c6-4e55-b8b8-12fd82a377ad,2025-04-11T03:37:00,London,DRV-3706,RID-4499,in_progress,15.23
8f9199f1-a60d-4d17-9c7f-0835fcea0829,2025-04-11T03:50:00,Leeds,DRV-4848,RID-2783,completed,8.85
2903c370-7818-4124-9d28-ab0b19812f4b,2025-04-11T03:58:00,London,DRV-1982,RID-5710,cancelled,20.29
3d39f14c-8051-4a09-8bd0-511ac07531bf,2025-04-11T03:22:00,Leeds,DRV-2614,RID-5095,completed,38.74
a8a6101b-f120-4649-b360-36828726633e,2025-04-11T03:42:00,London,DRV-3421,RID-2636,cancelled,32.69
4ebff204-6ec6-4381-a62a-219216d08a37,2025-04-11T03:57:00,Manchester,DRV-4600,RID-5382,in_progress,32.81
857499ee-1aa0-428b-ab35-529a912d9d2f,2025-04-11T03:19:00,Manchester,DRV-8766,RID-5646,completed,3.45
367fc1bd-9984-4753-9516-ec7a8801d3b7,2025-04-11T03:34:00,London,DRV-1935,RID-1871,completed,3.71
36f074b2-5948-4ea5-92a8-4d86f84df78e,2025-04-11T03:09:00,London,DRV-5009,RID-4781,in_progress,9.54
da25a1f7-e01c-4f9a-8872-52787d20c5b3,2025-04-11T03:50:00,London,DRV-1025,RID-3171,cancelled,32.06
c1ea148c-14f9-44b4-8f9d-c24cbffe3b2a,2025-04-11T03:20:00,Manchester,DRV-4439,RID-3893,cancelled,21.83
c483fe05-8549-4c7d-85c0-e18e909feaa9,2025-04-11T03:56:00,London,DRV-8559,RID-8494,cancelled,34.88
df826cf8-27fc-4414-9176-615670029d7e,2025-04-11T03:46:00,Manchester,DRV-7339,RID-6264,cancelled,34.71
c72025ff-9cef-457c-ba4a-40e865e03489,2025-04-11T03:56:00,London,DRV-8450,RID-2206,in_progress,30.89
c06ef03d-9f4b-42dd-86b5-325259fe006d,2025-04-11T03:58:00,Manchester,DRV-1694,RID-2080,in_progress,7.86
e2284a56-b549-492d-9e37-a146aa8c31f5,2025-04-11T03:41:00,London,DRV-6514,RID-7819,completed,10.79
8905152a-6fe6-45f0-89a2-151521fbe369,2025-04-11T03:32:00,Manchester,DRV-3625,RID-6589,cancelled,28.8
24d4e7cb-f3f3-4fdc-8110-dc05d889cdf6,2025-04-11T03:40:00,Manchester,DRV-4474,RID-1202,in_progress,29.38
38fbda54-3153-4331-af73-aeb2b2653416,2025-04-11T03:53:00,London,DRV-1337,RID-6921,in_progress,17.56
e1e11fc3-08ee-49bd-af3c-4b8efa25021b,2025-04-11T03:17:00,Manchester,DRV-3231,RID-4318,in_progress,25.93
f9c34285-2820-46de-aa64-4c313062a698,2025-04-11T03:10:00,Leeds,DRV-6704,RID-8229,in_progress,16.29
e2df427e-6a25-4384-a97d-1917fd219c77,2025-04-11T03:44:00,Manchester,DRV-3039,RID-7408,in_progress,5.45
4af6b7c7-b16a-4ef2-89fb-4fb3145ac3a6,2025-04-11T03:28:00,Leeds,DRV-9431,RID-4209,in_progress,23.03
bb6d1868-3457-4b17-aca0-7e57178811b5,2025-04-11T03:34:00,Manchester,DRV-8985,RID-9013,cancelled,28.33
7ca48cab-3735-409b-b544-f2bd30dfe41a,2025-04-11T03:02:00,London,DRV-3733,RID-5984,in_progress,6.47
f06858a4-401b-49ab-840b-793c38154e9c,2025-04-11T03:32:00,Manchester,DRV-8767,RID-1099,completed,33.56
938ccbe4-da63-489a-b4bf-2e874d71c6c1,2025-04-11T03:59:00,London,DRV-3182,RID-4752,in_progress,13.22
401f0b13-6eb6-4a0f-a099-b293e8445d17,2025-04-11T03:55:00,Leeds,DRV-7186,RID-6799,completed,22.06
d51d52b9-26e0-4ee2-a2a9-679644624132,2025-04-11T03:09:00,London,DRV-3480,RID-5949,completed,6.84
182fe329-4a4f-40fb-97c2-41914134a338,2025-04-11T03:23:00,Leeds,DRV-6165,RID-3007,in_progress,39.23
e0154c62-967e-4c7f-a177-9b6b4124577d,2025-04-11T03:52:00,Manchester,DRV-6100,RID-8921,in_progress,32.77
1b3e03b0-395b-495f-86ae-b199e24b8c47,2025-04-11T03:36:00,Manchester,DRV-6578,RID-9944,completed,37.17
c530ae83-e98f-475f-8ee1-2d8be5f975b8,2025-04-11T03:21:00,Leeds,DRV-1032,RID-8789,cancelled,14.03
f3a31bd6-1310-42d2-9b79-111240245b2f,2025-04-11T03:13:00,Leeds,DRV-8359,RID-7436,cancelled,39.83
a2fa12a5-17a6-4577-bd6a-e9068d31edf8,2025-04-11T03:38:00,Leeds,DRV-9775,RID-3161,completed,10.35
a35b3414-9829-4fa8-8b2f-a08ae762a10a,2025-04-11T03:18:00,London,DRV-6502,RID-7926,completed,10.53
bb283b79-845c-4c54-ac0a-6617ff42b63f,2025-04-11T03:04:00,Manchester,DRV-8081,RID-7657,completed,15.33
08c0341c-68b9-4bde-892b-e95ae45ed06f,2025-04-11T03:26:00,London,DRV-8020,RID-7023,completed,4.58
d44c6c9b-7c6a-46b2-9ed8-a0ee8ea066bf,2025-04-11T03:45:00,Leeds,DRV-8977,RID-2232,cancelled,23.34
ce97a79b-90ea-45f8-9f34-ae99fd2e8393,2025-04-11T03:46:00,Manchester,DRV-2654,RID-5908,in_progress,34.71
92f51309-3f9f-4a0a-8510-e546bcde500e,2025-04-11T03:51:00,Leeds,DRV-8039,RID-6830,in_progress,12.78
0e864fc6-6957-4ddf-89c6-003135115212,2025-04-11T03:01:00,Manchester,DRV-6162,RID-3683,cancelled,21.84
567b2a11-6e89-4c4d-8501-d77a2984a6d2,2025-04-11T03:59:00,London,DRV-8339,RID-3869,completed,15.2
2593cced-d6fd-4991-8b52-f14d829f19ef,2025-04-11T03:15:00,Leeds,DRV-9405,RID-3626,in_progress,17.73
09868323-cfbb-4ed4-b1bc-ff5342aadd05,2025-04-11T03:02:00,London,DRV-4966,RID-5407,cancelled,36.17
65d41fbe-33bb-40d8-9a5e-b1ce1ce7a327,2025-04-11T03:10:00,London,DRV-1153,RID-6540,cancelled,31.1
7bca51b3-cbfd-49aa-b36f-e147cbe1ffb9,2025-04-11T03:37:00,Leeds,DRV-2697,RID-7952,in_progress,18.29
d577ba2c-a51a-4d9c-bbfa-5b1d6a85cf3c,2025-04-11T03:50:00,Leeds,DRV-3055,RID-9542,completed,13.27
b1edf33d-1f79-43d7-ad91-af776b254338,2025-04-11T03:07:00,Manchester,DRV-3874,RID-3993,cancelled,3.73
989750cd-9429-457a-8a64-7a97060af168,2025-04-11T03:14:00,London,DRV-5189,RID-4176,cancelled,37.88
3b3cd748-bee8-4bdb-bc00-1b64f767d26f,2025-04-11T03:06:00,Leeds,DRV-4912,RID-2524,completed,10.72
0b70d2f3-d2e3-4824-b81e-bc6f6545e401,2025-04-11T03:59:00,Manchester,DRV-4651,RID-4287,in_progress,6.6
c046e832-ea6d-484d-ae0d-fac22f846af0,2025-04-11T03:13:00,London,DRV-3812,RID-1065,cancelled,34.34
65ce5461-f17f-4389-b563-990883d88e2c,2025-04-11T18:17:00,Leeds,DRV-5628,RID-3069,in_progress,12.3
312c8bb9-0ad5-4de8-a144-f137011b5fc7,2025-04-11T18:26:00,London,DRV-4901,RID-7446,in_progress,12.44
ab82f907-4645-442c-8dcd-fd7a7c9bef4d,2025-04-11T18:47:00,Manchester,DRV-1503,RID-3686,in_progress,31.18
339f4890-a9a6-4200-a080-eba5d09af140,2025-04-11T18:23:00,Leeds,DRV-7544,RID-9999,in_progress,33.81
120a73d0-f246-462d-992b-97ead72b974d,2025-04-11T18:56:00,Manchester,DRV-2675,RID-6539,in_progress,21.06
5f5f0ef4-04cb-4235-bacf-e07cb914101c,2025-04-11T18:13:00,Leeds,DRV-4792,RID-4663,completed,30.36
264f175c-5ad0-4dcf-9580-3ecd9a8d9d61,2025-04-11T18:52:00,London,DRV-9041,RID-8685,cancelled,13.37
8d29afbf-73a1-4445-8206-17611978aade,2025-04-11T18:43:00,Manchester,DRV-6566,RID-4960,cancelled,16.06
2a17b637-c81b-43dc-9195-7234e07644c3,2025-04-11T18:17:00,London,DRV-6974,RID-5374,cancelled,13.57
a9c2d354-1f28-4dd8-9f5e-cc7257f20474,2025-04-11T18:13:00,London,DRV-3805,RID-6833,completed,9.53
40092fb4-40a4-4ee9-8853-e7ba9c70539a,2025-04-11T18:19:00,London,DRV-2337,RID-9752,cancelled,36.81
37d2e762-27b8-42c0-a805-627c060eaba8,2025-04-11T18:19:00,Leeds,DRV-6552,RID-8287,in_progress,30.8
2f4781e1-f158-4ff5-a287-7813e23e5ee3,2025-04-11T18:12:00,Leeds,DRV-2635,RID-4478,completed,26.46
e5291fc6-db91-4e4c-a6c2-f4908a06097e,2025-04-11T18:58:00,Leeds,DRV-6149,RID-1167,in_progress,5.91
354d89f3-dc5e-453c-928d-8d90d4aff486,2025-04-11T18:45:00,Manchester,DRV-5673,RID-5549,in_progress,17.44
0122bdb7-1d75-44df-bd93-24be165f3d4c,2025-04-11T18:58:00,London,DRV-3875,RID-8106,completed,3.97
630e4f3d-90af-4c9d-95fc-3bdf85c00729,2025-04-11T18:07:00,Leeds,DRV-3603,RID-5060,cancelled,3.89
feb8d890-cbbf-4074-abc5-bd0076387452,2025-04-11T18:32:00,Manchester,DRV-3260,RID-7833,completed,4.81
3fb7866b-6bad-41f3-ae16-baa559ded890,2025-04-11T18:54:00,London,DRV-9426,RID-7899,cancelled,36.34
010af0f9-3026-4093-9147-1bbe6a4f8f80,2025-04-11T18:33:00,Manchester,DRV-4521,RID-5089,cancelled,36.13
be84cc87-913e-407a-bb5b-45e40e36227c,2025-04-11T18:03:00,Leeds,DRV-4585,RID-1805,in_progress,30.61
f18247e5-1c8f-4863-93b4-9a997d2f6429,2025-04-11T18:59:00,Manchester,DRV-3732,RID-8834,in_progress,27.57
838ff8c0-4ded-47dd-8862-9098c5a22de0,2025-04-11T18:25:00,Manchester,DRV-9124,RID-5494,in_progress,17.73
8b956803-a9ff-4b2c-994d-507c74d68bdc,2025-04-11T18:24:00,Leeds,DRV-7692,RID-5246,in_progress,5.71
79214b56-af35-439e-844c-831f7b0323ee,2025-04-11T18:45:00,Manchester,DRV-7409,RID-2156,in_progress,16.31
eb4b5a05-ea63-42cb-be33-a4d38b738a66,2025-04-11T18:04:00,London,DRV-8981,RID-9354,completed,17.98
ddbd298a-3d4f-4357-9d57-60dbc600dcef,2025-04-11T18:02:00,London,DRV-6854,RID-6743,completed,8.14
e9ae6c52-edab-44b2-b1fa-49d9cbf0a2aa,2025-04-11T18:24:00,Leeds,DRV-8925,RID-6905,completed,32.9
694d1529-5b43-40f6-aefe-b288d03244e6,2025-04-11T18:03:00,London,DRV-3481,RID-7457,completed,29.12
8c6cd35f-445e-4065-932a-d30816eef3e0,2025-04-11T18:13:00,Leeds,DRV-2031,RID-5889,in_progress,19.03
b26cfb72-aa1e-4d00-939d-fab5e3e77a37,2025-04-11T18:21:00,Manchester,DRV-1562,RID-5192,cancelled,24.73
09e217bf-991b-4285-bd65-0e3122ccc021,2025-04-11T18:28:00,Leeds,DRV-4696,RID-4478,in_progress,37.72
962171da-0644-45d6-ba30-efd2e5c9c151,2025-04-11T18:46:00,Leeds,DRV-8725,RID-4429,completed,28.91
3bd1fad6-4a2d-4abf-9956-cb17a9740b1d,2025-04-11T18:07:00,London,DRV-3616,RID-8743,completed,37.17
1bd95512-1b12-4bab-b92f-b10535e74143,2025-04-11T18:58:00,London,DRV-3259,RID-8151,cancelled,25.5
62e15bd2-daf2-4d66-a95d-c479124e2daa,2025-04-11T18:07:00,London,DRV-8495,RID-2566,in_progress,11.6
cd40e1b8-b602-431c-943b-676295e48366,2025-04-11T18:59:00,Leeds,DRV-5293,RID-2810,cancelled,23.25
17380a96-b23b-424c-bf2d-ea63cfab27b7,2025-04-11T18:08:00,Manchester,DRV-2935,RID-3598,completed,15.96
0ba02376-f843-4395-aef8-e2226c3195f6,2025-04-11T18:59:00,Leeds,DRV-7737,RID-9281,completed,19.39
ddb00bf9-f230-4526-b5a9-a2deddb0d723,2025-04-11T18:47:00,London,DRV-3383,RID-6192,in_progress,15.43
9b044b93-f14b-4094-a046-74763c197337,2025-04-11T18:22:00,London,DRV-1309,RID-5506,cancelled,33.92
f6fb75ed-e4ef-458a-824d-10750a3518f7,2025-04-11T18:53:00,Leeds,DRV-5639,RID-3899,cancelled,10.53
ab3c5978-bb5f-4cda-8ebb-a98b57449f84,2025-04-11T18:46:00,Manchester,DRV-1496,RID-9723,in_progress,7.58
d79dbc7a-94dd-458a-ae89-49baa47b6b4a,2025-04-11T18:36:00,London,DRV-5755,RID-6621,completed,16.56
26e47d34-b470-4d0b-b0fc-dec51ff3c646,2025-04-11T18:36:00,Manchester,DRV-7946,RID-5455,completed,17.31
7f40e582-1de1-4bb7-bbfc-9d6ef830f3a7,2025-04-11T18:25:00,Manchester,DRV-8732,RID-7644,completed,31.9
0c3976ec-c539-4fa2-8668-037eab89fb46,2025-04-11T18:51:00,Manchester,DRV-2921,RID-9788,cancelled,29.13
5687a52d-8767-45a1-bcf4-f03030a19efb,2025-04-11T18:07:00,Manchester,DRV-1512,RID-7707,cancelled,25.04
0348f757-ed9b-4145-b136-8740de1f3e34,2025-04-11T18:58:00,Leeds,DRV-7356,RID-2734,in_progress,14.35
225e0936-e50d-4457-b353-a4da17f00b2e,2025-04-11T18:06:00,Manchester,DRV-3919,RID-3332,cancelled,30.94
b0c00638-4319-4971-82e7-f96c25d30157,2025-04-11T18:44:00,London,DRV-8672,RID-9786,in_progress,27.32
6cf752d9-c07b-4d45-8df0-f6b7c7e55d42,2025-04-11T18:20:00,London,DRV-6753,RID-9988,in_progress,22.97
be62d865-1be0-4782-a845-16c628864529,2025-04-11T18:12:00,Leeds,DRV-7537,RID-8053,completed,27.28
e699afbc-36bb-426b-b9ed-ac99ef128696,2025-04-11T18:07:00,London,DRV-4312,RID-8491,cancelled,29.94
f3132ceb-1ab0-4209-91ea-2b2c8f0ad531,2025-04-11T18:20:00,Manchester,DRV-6034,RID-5464,cancelled,31.64
57027c76-598a-47ff-a204-847a7efc18cd,2025-04-11T18:17:00,Leeds,DRV-2971,RID-8973,cancelled,16.47
cf455b0f-fe09-4249-a515-7a3dac7b84a4,2025-04-11T18:52:00,Leeds,DRV-8633,RID-8172,cancelled,21.98
c27389a0-d595-48fd-ba20-497abc530eda,2025-04-11T18:26:00,Manchester,DRV-3966,RID-8893,cancelled,7.11
bff72f76-9212-4b81-b0d2-27bfc9da45e8,2025-04-11T18:07:00,Leeds,DRV-8719,RID-3726,in_progress,24.19
a3fd6f02-dfa3-4cee-b52b-d986847b6611,2025-04-11T18:41:00,Manchester,DRV-1157,RID-2832,in_progress,23.74
54ef59af-fda0-4bd1-9775-4912413d11d0,2025-04-11T18:38:00,Manchester,DRV-1760,RID-7259,completed,13.99
70ba9a0e-9a35-481a-8ab7-f53932e759dc,2025-04-11T18:50:00,Leeds,DRV-5838,RID-1606,cancelled,19.24
9be27b71-7b63-4222-ba00-03727944f330,2025-04-11T18:28:00,Leeds,DRV-8511,RID-9571,completed,28.32
d7ce14cd-72d6-4424-adb0-bf53a17683f7,2025-04-11T18:35:00,Leeds,DRV-6020,RID-8454,cancelled,11.31
fef8d7ac-e126-4192-9b62-441f0edc72b0,2025-04-11T18:17:00,London,DRV-6516,RID-1044,in_progress,18.24
39ca2d52-8ea3-4db4-9988-6034a3e5d5d1,2025-04-11T18:27:00,Manchester,DRV-1569,RID-4440,cancelled,22.39
a1c7c382-5349-4205-8f20-29a23249616e,2025-04-11T18:21:00,Manchester,DRV-4649,RID-9119,completed,39.63
53595db5-e9f0-4809-871a-3ecfd5c9a06f,2025-04-11T18:51:00,Manchester,DRV-7706,RID-7160,completed,31.51
c05cd64c-9ca0-4ae7-bd4a-b8fed2a8a540,2025-04-11T18:42:00,Manchester,DRV-4705,RID-1718,completed,38.01
728f5e00-6a5c-4a5f-8ac9-470ce73a0384,2025-04-11T18:05:00,London,DRV-1644,RID-7961,cancelled,25.47
77bdfe86-75fb-4bf7-910f-f8ad91b89a4c,2025-04-11T18:43:00,Leeds,DRV-6718,RID-1878,in_progress,9.14
0e233ce7-5455-4f92-a498-98f9e5ef7ec8,2025-04-11T18:51:00,Manchester,DRV-6394,RID-8103,in_progress,18.68
e5dd3780-d754-43bd-be35-1a7362bacf34,2025-04-11T18:06:00,Manchester,DRV-1872,RID-7927,in_progress,16.27
56f24060-f813-4022-9f6b-8491bf6186ea,2025-04-11T18:09:00,Leeds,DRV-2570,RID-3264,cancelled,37.53
6d57e616-876e-4c3a-8cd1-ba9c85ae8839,2025-04-11T18:15:00,London,DRV-6868,RID-4028,cancelled,36.39
1532cf66-6a14-405f-ae65-022d1d6a5bd8,2025-04-11T18:05:00,London,DRV-1579,RID-1643,completed,28.21
cfebf571-d7c2-4a6c-a8c7-399c9c33507e,2025-04-11T18:17:00,London,DRV-4029,RID-3440,in_progress,20.58
